TRADING SESSION ANALYSIS - NIFTY 50 (Local 5)
Generated,3/3/2026, 1:42:44 PM
Start Date,1/3/2022, 3:15:00 PM

PERFORMANCE SUMMARY
Total P&L,613476.80
Win Rate,42.9%
Winning Trades,147
Losing Trades,196
Avg Win,21861.49
Avg Loss,13266.14
Profit Factor,1.24

POSITION SUMMARY
ID,Direction,Entry Date/Time,Exit Date/Time,Entry Price,Exit Price,Qty,PnL,Duration (min),SL,Target,SL Hit,TP Hit,Trend Reversed,PnL at Reversal,Exit Reason,Category,LT Market,HT Market,Entry Pos,LLHH Pivot,Entry Sign,Align E(S),Align E(V),Align M(S),Align M(V),Notes,Screenshot (E),Screenshot (M)
1970-01-20T04:20:01.500Z,SELL,16113.6,312,NIFTY 50 (Local 5),0.00,16145.6,16049.6,NO,NO,YES,-9578.40,MANUAL,System,Range,Bull-Trend,on-MA,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T04:20:06.900Z,BUY,16137.8,312,NIFTY 50 (Local 5),-7550.40,16103.8,16205.8,YES,NO,YES,-9578.40,TIME_OVER,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T04:21:15.300Z,BUY,16197.05,454,NIFTY 50 (Local 5),0.00,16175.05,16241.05,NO,NO,YES,-1884.10,MANUAL,System,Bull-Trend,Bull-Trend,on-MA,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T04:21:21.600Z,SELL,16174.5,454,NIFTY 50 (Local 5),-10237.70,,,NO,NO,YES,-1884.10,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:21:27.900Z,SELL,16206.2,434,NIFTY 50 (Local 5),0.00,16229.2,16160.2,NO,NO,YES,-80.00,MANUAL,System,Range,Bull-Trend,gap-opposite,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T04:21:32.400Z,BUY,16221.45,434,NIFTY 50 (Local 5),-6618.50,16170.45,16323.45,NO,NO,YES,-2793.50,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T04:25:37.200Z,SELL,16152.25,714,NIFTY 50 (Local 5),0.00,16166.25,16124.25,NO,NO,YES,-80.00,MANUAL,System,Bear-Reversal,Bear-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T04:25:42.300Z,BUY,16123.3,714,NIFTY 50 (Local 5),20670.30,,,NO,NO,YES,-2793.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:27:16.200Z,BUY,16139.85,416,NIFTY 50 (Local 5),0.00,16115.85,16187.85,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Range,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T04:27:17.100Z,SELL,16113.1,416,NIFTY 50 (Local 5),-11128.00,,,NO,NO,YES,-80.00,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:28:24.600Z,SELL,16113.55,555,NIFTY 50 (Local 5),0.00,16131.55,16077.55,NO,NO,YES,-80.00,MANUAL,System,Range,Range,gap-opposite,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T04:28:28.500Z,BUY,16068.95,555,NIFTY 50 (Local 5),24753.00,,,NO,NO,YES,-2793.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:29:56.400Z,SELL,16025,526,NIFTY 50 (Local 5),0.00,16044,15987,NO,NO,YES,-80.00,MANUAL,System,Range,Range,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T04:29:57.300Z,BUY,15984.3,526,NIFTY 50 (Local 5),21408.20,,,NO,NO,YES,-2793.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:31:20.400Z,SELL,15979.7,400,NIFTY 50 (Local 5),0.00,16004.7,15929.7,NO,NO,YES,-80.00,MANUAL,System,Bull-Trend,Bull-Trend,gap-opposite,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T04:31:35.700Z,BUY,16025.55,400,NIFTY 50 (Local 5),-18340.00,,,NO,NO,YES,-80.00,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:35:45.900Z,BUY,16210.75,476,NIFTY 50 (Local 5),0.00,16189.75,16252.75,NO,NO,YES,-2793.50,MANUAL,System,Bull-Reversal,Bull-Trend,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T04:35:55.800Z,SELL,16262.9,476,NIFTY 50 (Local 5),24823.40,,,NO,NO,YES,-5938.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:37:03.600Z,BUY,16264.55,370,NIFTY 50 (Local 5),0.00,16237.55,16318.55,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Bull-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T04:37:08.700Z,SELL,16320.45,370,NIFTY 50 (Local 5),20683.00,,,NO,NO,YES,-5938.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:37:17.400Z,BUY,16282.9,588,NIFTY 50 (Local 5),0.00,16265.9,16316.9,NO,NO,YES,-2793.50,MANUAL,System,Range,Bull-Trend,gap-opposite,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T04:37:20.700Z,SELL,16321.95,588,NIFTY 50 (Local 5),22961.40,,,NO,NO,YES,-5938.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:41:24.600Z,SELL,16629,454,NIFTY 50 (Local 5),0.00,16651,16585,NO,NO,YES,-5938.50,MANUAL,System,Range,Bull-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T04:41:25.800Z,BUY,16652.15,454,NIFTY 50 (Local 5),-10510.10,,,NO,NO,YES,-2793.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:41:36.900Z,BUY,16681.1,526,NIFTY 50 (Local 5),0.00,16662.1,16719.1,NO,NO,YES,-2793.50,MANUAL,System,Range,Bull-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T04:41:38.400Z,SELL,16720.85,526,NIFTY 50 (Local 5),20908.50,,,NO,NO,YES,-5938.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:45:57.600Z,BUY,16625.5,454,NIFTY 50 (Local 5),0.00,16603.5,16669.5,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Range,on-MA,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T04:45:59.100Z,SELL,16679.15,454,NIFTY 50 (Local 5),24357.10,,,NO,NO,YES,-5938.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:47:13.500Z,SELL,16508.15,500,NIFTY 50 (Local 5),0.00,16528.15,16468.15,NO,NO,YES,-5938.50,MANUAL,System,Bear-Trend,Bear-Trend,gap,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T04:47:16.200Z,BUY,16529.95,500,NIFTY 50 (Local 5),-10900.00,,,NO,NO,YES,-2793.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:47:18.300Z,SELL,16531.75,500,NIFTY 50 (Local 5),0.00,16551.75,16491.75,NO,NO,YES,-5938.50,MANUAL,System,Bull-Trend,Bear-Trend,gap-opposite,HH-HL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T04:47:18.900Z,BUY,16554.6,500,NIFTY 50 (Local 5),-11425.00,,,NO,NO,YES,-2793.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:50:05.700Z,BUY,16850.95,625,NIFTY 50 (Local 5),0.00,16834.95,16882.95,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T04:50:08.100Z,SELL,16885.8,625,NIFTY 50 (Local 5),21781.25,,,NO,NO,YES,-5938.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:50:15.900Z,BUY,16924.15,370,NIFTY 50 (Local 5),0.00,16897.15,16978.15,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Bull-Trend,on-MA,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T04:50:19.200Z,SELL,16883.15,370,NIFTY 50 (Local 5),-15170.00,,,NO,NO,YES,-5938.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:50:20.100Z,SELL,16879.3,666,NIFTY 50 (Local 5),0.00,16894.3,16849.3,NO,NO,YES,-5938.50,MANUAL,System,Bear-Reversal,Bull-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T04:50:20.400Z,BUY,16917.7,666,NIFTY 50 (Local 5),-25574.40,,,NO,NO,YES,-2793.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:57:17.400Z,BUY,17268.35,609,NIFTY 50 (Local 5),0.00,17251.978818776453,17301.211312043095,NO,NO,YES,-2793.50,MANUAL,System,Bear-Trend,Bear-Trend,gap-opposite,HH-HL,Reverse-H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T04:57:18.000Z,SELL,17243.85,609,NIFTY 50 (Local 5),-14920.50,,,NO,NO,YES,-5938.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:57:18.600Z,BUY,17254.9,555,NIFTY 50 (Local 5),0.00,17236.9,17290.9,NO,NO,YES,-2793.50,MANUAL,System,Bear-Reversal,Bear-Trend,gap-opposite,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T04:57:20.100Z,SELL,17298.9,555,NIFTY 50 (Local 5),24420.00,,,NO,NO,YES,-5938.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T04:57:22.200Z,BUY,17292.4,500,NIFTY 50 (Local 5),0.00,17272.4,17332.4,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Range,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T04:57:23.700Z,SELL,17251,500,NIFTY 50 (Local 5),-20700.00,,,NO,NO,YES,-5938.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:05:52.800Z,BUY,17427.8,625,NIFTY 50 (Local 5),0.00,17411.8,17459.8,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Range,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T05:05:54.900Z,SELL,17464.15,625,NIFTY 50 (Local 5),22718.75,,,NO,NO,YES,-5938.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:08:55.800Z,SELL,17509.2,714,NIFTY 50 (Local 5),0.00,17523.2,17481.2,NO,NO,YES,-5938.50,MANUAL,System,Range,Bull-Trend,on-MA,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:09:00.600Z,BUY,17531.25,714,NIFTY 50 (Local 5),-15743.70,,,NO,NO,YES,-2793.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:10:22.200Z,SELL,17672.55,833,NIFTY 50 (Local 5),0.00,17684.55,17648.55,NO,NO,YES,-5938.50,MANUAL,System,Bull-Trend,Bull-Trend,gap-opposite,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:10:24.300Z,BUY,17644.6,833,NIFTY 50 (Local 5),23282.35,,,NO,NO,YES,-2793.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:11:52.200Z,SELL,17707.8,526,NIFTY 50 (Local 5),0.00,17726.8,17669.8,NO,NO,YES,-5938.50,MANUAL,System,Bull-Trend,Bull-Trend,gap-opposite,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T05:11:55.500Z,BUY,17666.2,526,NIFTY 50 (Local 5),21881.60,,,NO,NO,YES,-2793.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:17:33.600Z,SELL,17797.1,555,NIFTY 50 (Local 5),0.00,17815.1,17761.1,NO,NO,YES,-5938.50,MANUAL,System,Bear-Reversal,Bull-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:17:42.000Z,BUY,17817.75,555,NIFTY 50 (Local 5),-11460.75,,,NO,NO,YES,-5938.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:18:50.400Z,BUY,17903.3,400,NIFTY 50 (Local 5),0.00,17878.3,17953.3,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T05:19:08.400Z,SELL,17962.4,400,NIFTY 50 (Local 5),23640.00,,,NO,NO,YES,946.80,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:20:20.400Z,SELL,17912.45,909,NIFTY 50 (Local 5),0.00,17966.049212288304,17901.12798345806,NO,NO,YES,946.80,MANUAL,System,Bear-Reversal,Bear-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:20:21.300Z,BUY,17886.65,909,NIFTY 50 (Local 5),23452.20,,,NO,NO,YES,-2793.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:20:24.600Z,BUY,17870.05,500,NIFTY 50 (Local 5),0.00,17850.05,17910.05,NO,NO,YES,-2793.50,MANUAL,System,Bear-Trend,Bear-Trend,gap-opposite,LH-LL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T05:20:31.800Z,SELL,17915.2,500,NIFTY 50 (Local 5),22575.00,,,NO,NO,YES,946.80,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:21:42.900Z,SELL,17952.5,454,NIFTY 50 (Local 5),0.00,17974.5,17908.5,NO,NO,YES,946.80,MANUAL,System,Bull-Trend,Bull-Trend,gap-opposite,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T05:21:46.800Z,BUY,17902.65,454,NIFTY 50 (Local 5),22631.90,,,NO,NO,YES,-2793.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:21:51.300Z,SELL,17791.15,476,NIFTY 50 (Local 5),0.00,17812.15,17749.15,NO,NO,YES,946.80,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:21:51.900Z,BUY,17744.7,476,NIFTY 50 (Local 5),22110.20,,,NO,NO,YES,-2793.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:21:54.900Z,SELL,17804.45,500,NIFTY 50 (Local 5),0.00,17824.45,17764.45,NO,NO,YES,946.80,MANUAL,System,Range,Bear-Trend,on-MA,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:21:56.100Z,BUY,17763.55,500,NIFTY 50 (Local 5),20450.00,,,NO,NO,YES,-2793.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:21:59.700Z,SELL,17784.65,526,NIFTY 50 (Local 5),0.00,17803.65,17746.65,NO,NO,YES,946.80,MANUAL,System,Range,Bear-Trend,gap-opposite,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:22:02.400Z,BUY,17736.3,526,NIFTY 50 (Local 5),25432.10,,,NO,NO,YES,946.80,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:26:02.700Z,SELL,17585.8,208,NIFTY 50 (Local 5),0.00,17633.8,17489.8,NO,NO,YES,-14494.20,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T05:26:20.400Z,BUY,17469.15,208,NIFTY 50 (Local 5),24263.20,,,NO,NO,YES,-2793.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:27:32.700Z,SELL,17412.65,188,NIFTY 50 (Local 5),0.00,17465.65,17306.65,NO,NO,YES,-14494.20,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T05:27:33.600Z,BUY,17473.95,188,NIFTY 50 (Local 5),-11524.40,,,NO,NO,YES,-2793.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:27:34.800Z,SELL,17469.85,238,NIFTY 50 (Local 5),0.00,17511.85,17385.85,NO,NO,YES,-14494.20,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,HH-LL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T05:27:39.000Z,BUY,17530.75,238,NIFTY 50 (Local 5),-14494.20,,,NO,NO,YES,-14494.20,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:29:03.000Z,SELL,17566.35,555,NIFTY 50 (Local 5),0.00,17584.35,17530.35,NO,NO,YES,-6291.60,MANUAL,System,Range,Range,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T05:29:03.900Z,BUY,17590.1,555,NIFTY 50 (Local 5),-13181.25,,,NO,NO,YES,-2793.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:30:21.300Z,BUY,17706.45,588,NIFTY 50 (Local 5),0.00,17689.45,17740.45,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T05:30:22.500Z,SELL,17679.35,588,NIFTY 50 (Local 5),-15934.80,,,NO,NO,YES,-6291.60,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:30:23.700Z,BUY,17688.35,909,NIFTY 50 (Local 5),0.00,17677.35,17710.35,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Bull-Trend,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:30:25.800Z,SELL,17676.85,909,NIFTY 50 (Local 5),-10453.50,,,NO,NO,YES,-6291.60,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:31:52.200Z,SELL,17586.8,454,NIFTY 50 (Local 5),0.00,17608.8,17542.8,NO,NO,YES,-6291.60,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:31:54.300Z,BUY,17612.25,454,NIFTY 50 (Local 5),-11554.30,,,NO,NO,YES,-2793.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:36:15.300Z,BUY,17339.1,434,NIFTY 50 (Local 5),0.00,17316.1,17385.1,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Bear-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:36:17.100Z,SELL,17324.2,434,NIFTY 50 (Local 5),-6466.60,17352.2,17268.2,NO,NO,YES,-6291.60,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T05:37:37.500Z,BUY,17541.65,416,NIFTY 50 (Local 5),0.00,17517.65,17589.65,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T05:37:42.000Z,SELL,17589.85,416,NIFTY 50 (Local 5),20051.20,,,NO,NO,YES,-6291.60,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:37:48.000Z,BUY,17660.8,555,NIFTY 50 (Local 5),0.00,17642.8,17696.8,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T05:37:51.000Z,SELL,17710.3,555,NIFTY 50 (Local 5),27472.50,,,NO,NO,YES,-6291.60,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:42:04.200Z,BUY,17585.55,500,NIFTY 50 (Local 5),0.00,17565.55,17625.55,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T05:42:09.900Z,SELL,17557.95,500,NIFTY 50 (Local 5),-13800.00,,,NO,NO,YES,-6291.60,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:46:14.700Z,BUY,17647,526,NIFTY 50 (Local 5),0.00,17628,17685,NO,NO,YES,-2793.50,MANUAL,System,Bull-Trend,Bull-Trend,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:46:15.300Z,SELL,17626.75,526,NIFTY 50 (Local 5),-10651.50,,,NO,NO,YES,-6291.60,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:46:19.500Z,BUY,17649.65,769,NIFTY 50 (Local 5),0.00,17636.65,17675.65,NO,NO,YES,-2793.50,MANUAL,System,Bull-Reversal,Bull-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T05:46:21.900Z,SELL,17677.65,769,NIFTY 50 (Local 5),21532.00,,,NO,NO,YES,-6291.60,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:47:44.400Z,BUY,17672.5,370,NIFTY 50 (Local 5),0.00,17645.5,17726.5,NO,NO,YES,-2793.50,MANUAL,System,Range,Range,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:47:55.200Z,SELL,17641.05,370,NIFTY 50 (Local 5),-11636.50,,,NO,NO,YES,-2793.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:49:03.300Z,BUY,17582.7,243,NIFTY 50 (Local 5),0.00,17541.7,17664.7,NO,NO,YES,-2682.60,MANUAL,System,Bear-Trend,Bear-Trend,gap-opposite,LH-LL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T05:49:09.000Z,SELL,17538.55,243,NIFTY 50 (Local 5),-10728.45,,,NO,NO,YES,-6291.60,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:49:12.600Z,BUY,17614.6,526,NIFTY 50 (Local 5),0.00,17595.6,17652.6,NO,NO,YES,-2682.60,MANUAL,System,Bull-Reversal,Range,gap,LH-HL,Reverse-H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T05:49:23.700Z,SELL,17631.75,526,NIFTY 50 (Local 5),9020.90,17645.75,17603.75,NO,YES,YES,-2682.60,TIME_OVER,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T05:50:37.200Z,BUY,17744.2,555,NIFTY 50 (Local 5),0.00,17726.2,17780.2,NO,NO,YES,9855.00,MANUAL,System,Bull-Reversal,Bull-Trend,on-MA,LH-HL,Reverse-H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T05:50:41.700Z,SELL,17707.5,555,NIFTY 50 (Local 5),-20368.50,,,NO,NO,YES,-6291.60,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:50:45.600Z,BUY,17750.55,285,NIFTY 50 (Local 5),0.00,17715.55,17820.55,NO,NO,YES,9855.00,MANUAL,System,Bull-Trend,Bull-Trend,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T05:50:50.100Z,SELL,17797.05,285,NIFTY 50 (Local 5),13252.50,17808.05,17775.05,NO,YES,YES,-6291.60,TIME_OVER,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T05:56:27.600Z,SELL,17949.55,769,NIFTY 50 (Local 5),0.00,17962.55,17923.55,NO,NO,YES,-6291.60,MANUAL,System,Range,Bull-Trend,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T05:56:31.200Z,BUY,17962.85,769,NIFTY 50 (Local 5),-10227.70,,,NO,NO,YES,9855.00,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:56:32.100Z,SELL,17964.2,555,NIFTY 50 (Local 5),0.00,17982.2,17928.2,NO,NO,YES,-6291.60,MANUAL,System,Bull-Trend,Bull-Trend,gap-opposite,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T05:56:36.000Z,BUY,17925.5,555,NIFTY 50 (Local 5),21478.50,,,NO,NO,YES,9855.00,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:59:08.700Z,BUY,17942.35,256,NIFTY 50 (Local 5),0.00,17903.35,18020.35,NO,NO,YES,9855.00,MANUAL,System,Range,Bear-Trend,gap-opposite,HH-LL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T05:59:09.300Z,SELL,17901.7,256,NIFTY 50 (Local 5),-10406.40,,,NO,NO,YES,-6291.60,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:59:15.300Z,BUY,17961.1,526,NIFTY 50 (Local 5),0.00,17942.1,17999.1,NO,NO,YES,9855.00,MANUAL,System,Bull-Trend,Bear-Trend,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T05:59:17.100Z,SELL,18007.2,526,NIFTY 50 (Local 5),24248.60,,,NO,NO,YES,-6291.60,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T05:59:18.000Z,BUY,18017.35,555,NIFTY 50 (Local 5),0.00,17999.35,18053.35,NO,NO,YES,9855.00,MANUAL,System,Bull-Reversal,Range,gap,LH-HL,Reverse-H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T05:59:21.000Z,SELL,18055.9,555,NIFTY 50 (Local 5),21395.25,,,NO,NO,YES,-6291.60,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:00:33.900Z,SELL,18074.65,434,NIFTY 50 (Local 5),0.00,18097.65,18028.65,NO,NO,YES,-6291.60,MANUAL,System,Range,Bull-Trend,gap-opposite,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:00:34.500Z,BUY,18018.6,434,NIFTY 50 (Local 5),24325.70,,,NO,NO,YES,9855.00,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:00:37.500Z,SELL,17972.85,370,NIFTY 50 (Local 5),0.00,17999.85,17918.85,NO,NO,YES,-6291.60,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:00:38.400Z,BUY,17915.35,370,NIFTY 50 (Local 5),21275.00,,,NO,NO,YES,9855.00,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:00:47.400Z,SELL,17923.25,514,NIFTY 50 (Local 5),0.00,17941.931705395826,17883.566699487987,NO,NO,YES,-6291.60,MANUAL,System,Bull-Trend,Bear-Trend,gap-opposite,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T06:00:49.200Z,BUY,17878.45,514,NIFTY 50 (Local 5),23027.20,,,NO,NO,YES,9855.00,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:02:05.400Z,BUY,17702.85,526,NIFTY 50 (Local 5),0.00,17683.85,17740.85,NO,NO,YES,9855.00,MANUAL,System,Range,Bear-Trend,gap-opposite,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T06:02:07.500Z,SELL,17670.3,526,NIFTY 50 (Local 5),-17121.30,,,NO,NO,YES,-6291.60,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T06:02:09.300Z,SELL,17679.2,476,NIFTY 50 (Local 5),0.00,17700.2,17637.2,NO,NO,YES,-6291.60,MANUAL,System,Bear-Trend,Bear-Trend,gap,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T06:02:13.500Z,BUY,17624.45,476,NIFTY 50 (Local 5),26061.00,,,NO,NO,YES,9855.00,TP,System,,,,,,No,No,Yes,Yes,"",
